 

stn    time           rre150d0
LSN    19321124            1.5
LSN    19321125            2.2
LSN    19321126            0.0
LSN    19321127            4.3
LSN    19321128            0.0
LSN    19321129            0.0
LSN    19321130            0.0
LSN    19321201            0.0
LSN    19321202            0.5
LSN    19321203            0.2
LSN    19321204            6.6
LSN    19321205            0.0
LSN    19321206            0.0
LSN    19321207            0.0
LSN    19321208           11.3
LSN    19321209            1.0
LSN    19321210            1.2
LSN    19321211            0.0
LSN    19321212            0.0
LSN    19321213            0.0
LSN    19321214            0.0
LSN    19321215            0.0
LSN    19321216            0.0
LSN    19321217            0.0
LSN    19321218            0.4
LSN    19321219            0.2
LSN    19321220            0.0
LSN    19321221            0.0
LSN    19321222            0.0
LSN    19321223            0.7
LSN    19321224            0.6
LSN    19321225            0.0
LSN    19321226            0.4
LSN    19321227            2.4
LSN    19321228            3.4
LSN    19321229            7.1
LSN    19321230            0.0
LSN    19321231            0.0
LSN    19330101            0.0
LSN    19330102            0.0
LSN    19330103            0.0
LSN    19330104            0.6
LSN    19330105            6.4
LSN    19330106            0.0
LSN    19330107            0.0
LSN    19330108            0.7
LSN    19330109            3.3
LSN    19330110            0.0
LSN    19330111            0.0
LSN    19330112            0.0
LSN    19330113            0.0
LSN    19330114            0.0
LSN    19330115            0.0
LSN    19330116            3.3
LSN    19330117            0.0
LSN    19330118            1.3
LSN    19330119            0.0
LSN    19330120            0.0
LSN    19330121            0.0
LSN    19330122            0.0
LSN    19330123            0.0
LSN    19330124            0.0
LSN    19330125            0.0
LSN    19330126            0.0
LSN    19330127            0.0
LSN    19330128            0.0
LSN    19330129            7.0
LSN    19330130            2.4
LSN    19330131            0.5
LSN    19330201            0.0
LSN    19330202            5.4
LSN    19330203           13.2
LSN    19330204            1.2
LSN    19330205            0.0
LSN    19330206            0.0
LSN    19330207           12.3
LSN    19330208            0.8
LSN    19330209            0.2
LSN    19330210            4.9
LSN    19330211            0.0
LSN    19330212            0.0
LSN    19330213            0.0
LSN    19330214            0.0
LSN    19330215            0.0
LSN    19330216            0.0
LSN    19330217            5.3
LSN    19330218            6.8
LSN    19330219            0.0
LSN    19330220            0.3
LSN    19330221            0.0
LSN    19330222            0.0
LSN    19330223            0.4
LSN    19330224            0.0
LSN    19330225            0.0
LSN    19330226            0.0
LSN    19330227            0.0
LSN    19330228            1.4
LSN    19330301            0.3
LSN    19330302            8.6
LSN    19330303            6.5
LSN    19330304           10.9
LSN    19330305           12.7
LSN    19330306            0.0
LSN    19330307           12.0
LSN    19330308            0.0
LSN    19330309            0.0
LSN    19330310            0.0
LSN    19330311            0.0
LSN    19330312            0.0
LSN    19330313            0.0
LSN    19330314            0.0
LSN    19330315            0.0
LSN    19330316            0.0
LSN    19330317            6.4
LSN    19330318            4.3
LSN    19330319           13.5
LSN    19330320            7.7
LSN    19330321            0.0
LSN    19330322            0.0
LSN    19330323            0.0
LSN    19330324            0.0
LSN    19330325            0.5
LSN    19330326            0.0
LSN    19330327            0.0
LSN    19330328            0.0
LSN    19330329            0.0
LSN    19330330            0.0
LSN    19330331            0.0
LSN    19330401            0.0
LSN    19330402            0.0
LSN    19330403            0.0
LSN    19330404            0.0
LSN    19330405            0.0
LSN    19330406            0.0
LSN    19330407            0.0
LSN    19330408            0.0
LSN    19330409            0.0
LSN    19330410            0.0
LSN    19330411            0.0
LSN    19330412            0.7
LSN    19330413            0.0
LSN    19330414            0.0
LSN    19330415            0.0
LSN    19330416            0.0
LSN    19330417            0.0
LSN    19330418            8.5
LSN    19330419            0.0
LSN    19330420            0.0
LSN    19330421            0.0
LSN    19330422            2.8
LSN    19330423            0.0
LSN    19330424            0.0
LSN    19330425           13.0
LSN    19330426            0.2
LSN    19330427            3.0
LSN    19330428            2.6
LSN    19330429           14.7
LSN    19330430           10.6
LSN    19330501            0.9
LSN    19330502            8.3
LSN    19330503            8.5
LSN    19330504            0.0
LSN    19330505            0.3
LSN    19330506            9.8
LSN    19330507           42.8
LSN    19330508            1.2
LSN    19330509            0.7
LSN    19330510            6.1
LSN    19330511            3.1
LSN    19330512            1.8
LSN    19330513            4.1
LSN    19330514           14.2
LSN    19330515            0.0
LSN    19330516            0.0
LSN    19330517            2.5
LSN    19330518            0.0
LSN    19330519            0.0
LSN    19330520            0.0
LSN    19330521            0.0
LSN    19330522            0.0
LSN    19330523            0.0
LSN    19330524            0.3
LSN    19330525            9.0
LSN    19330526            2.2
LSN    19330527            0.5
LSN    19330528            1.5
LSN    19330529            1.7
LSN    19330530            3.2
LSN    19330531            0.0
LSN    19330601            0.8
LSN    19330602            0.0
LSN    19330603            0.0
LSN    19330604            0.0
LSN    19330605            0.0
LSN    19330606            0.0
LSN    19330607            0.0
LSN    19330608            0.0
LSN    19330609            0.0
LSN    19330610            1.3
LSN    19330611            1.5
LSN    19330612            1.2
LSN    19330613            0.5
LSN    19330614            0.5
LSN    19330615           14.0
LSN    19330616           14.3
LSN    19330617           30.9
LSN    19330618           13.1
LSN    19330619            2.4
LSN    19330620           16.0
LSN    19330621            7.5
LSN    19330622            2.5
LSN    19330623            1.0
LSN    19330624            6.0
LSN    19330625           11.2
LSN    19330626            1.0
LSN    19330627            0.0
LSN    19330628            6.0
LSN    19330629            6.0
LSN    19330630            0.0
LSN    19330701            0.0
LSN    19330702            0.0
LSN    19330703            0.0
LSN    19330704            0.0
LSN    19330705            0.0
LSN    19330706            0.0
LSN    19330707            0.0
LSN    19330708            0.6
LSN    19330709            0.0
LSN    19330710            0.0
LSN    19330711            1.0
LSN    19330712            7.2
LSN    19330713            0.0
LSN    19330714           16.2
LSN    19330715            4.2
LSN    19330716            9.6
LSN    19330717            0.0
LSN    19330718            0.0
LSN    19330719            0.0
LSN    19330720            0.8
LSN    19330721            0.1
LSN    19330722            5.5
LSN    19330723            0.0
